Key,SourceUIC,TargetUIC
143-767,143,767
143-772,143,772
143-773,143,773
143-774,143,774
143-778,143,778
143-831,143,831
145-146,145,146
145-148,145,148
145-150,145,150
145-151,145,151
145-153,145,153
145-154,145,154
145-157,145,157
145-158,145,158
145-160,145,160
145-174,145,174
145-176,145,176
145-177,145,177
145-178,145,178
145-180,145,180
145-184,145,184
145-187,145,187
145-189,145,189
145-191,145,191
145-193,145,193
145-199,145,199
145-201,145,201
145-203,145,203
145-206,145,206
145-207,145,207
145-208,145,208
145-215,145,215
145-220,145,220
145-222,145,222
145-223,145,223
145-224,145,224
145-225,145,225
145-228,145,228
145-231,145,231
145-238,145,238
145-243,145,243
145-245,145,245
145-249,145,249
145-256,145,256
145-258,145,258
145-260,145,260
145-270,145,270
145-272,145,272
145-276,145,276
145-282,145,282
145-291,145,291
145-293,145,293
145-297,145,297
145-302,145,302
145-321,145,321
145-322,145,322
145-342,145,342
145-347,145,347
145-364,145,364
145-387,145,387
145-391,145,391
145-398,145,398
145-404,145,404
145-407,145,407
145-410,145,410
145-411,145,411
145-414,145,414
145-417,145,417
145-425,145,425
145-431,145,431
145-445,145,445
145-450,145,450
145-452,145,452
145-456,145,456
145-461,145,461
145-471,145,471
145-476,145,476
145-477,145,477
145-478,145,478
145-485,145,485
145-489,145,489
145-490,145,490
145-496,145,496
145-514,145,514
145-515,145,515
145-516,145,516
145-517,145,517
145-518,145,518
145-519,145,519
145-520,145,520
145-524,145,524
145-526,145,526
145-53015,145,53015
145-53021,145,53021
145-53025,145,53025
145-53027,145,53027
145-53032,145,53032
145-53044,145,53044
145-53049,145,53049
145-53053,145,53053
145-53075,145,53075
145-53078,145,53078
145-53079,145,53079
145-53104,145,53104
145-53107,145,53107
145-53108,145,53108
145-53143,145,53143
145-53146,145,53146
145-53150,145,53150
145-53272,145,53272
145-53277,145,53277
145-53282,145,53282
145-537,145,537
145-550,145,550
145-555,145,555
145-558,145,558
145-563,145,563
145-565,145,565
145-567,145,567
145-570,145,570
145-574,145,574
145-578,145,578
145-579,145,579
145-592,145,592
145-623,145,623
145-669,145,669
145-675,145,675
145-683,145,683
145-699,145,699
145-700,145,700
145-721,145,721
145-728,145,728
145-758,145,758
145-767,145,767
145-772,145,772
145-773,145,773
145-774,145,774
145-778,145,778
145-831,145,831
146-151,146,151
146-158,146,158
146-167,146,167
146-177,146,177
146-220,146,220
146-223,146,223
146-224,146,224
146-225,146,225
146-228,146,228
146-276,146,276
146-425,146,425
146-431,146,431
146-456,146,456
146-515,146,515
146-519,146,519
146-53104,146,53104
146-550,146,550
146-669,146,669
146-778,146,778
148-150,148,150
148-157,148,157
148-167,148,167
148-177,148,177
148-180,148,180
148-187,148,187
148-199,148,199
148-201,148,201
148-220,148,220
148-223,148,223
148-224,148,224
148-225,148,225
148-237,148,237
148-245,148,245
148-246,148,246
148-249,148,249
148-276,148,276
148-288,148,288
148-293,148,293
148-302,148,302
148-315,148,315
148-347,148,347
148-352,148,352
148-364,148,364
148-391,148,391
148-398,148,398
148-407,148,407
148-411,148,411
148-414,148,414
148-417,148,417
148-425,148,425
148-430,148,430
148-431,148,431
148-445,148,445
148-456,148,456
148-461,148,461
148-485,148,485
148-489,148,489
148-496,148,496
148-515,148,515
148-516,148,516
148-517,148,517
148-518,148,518
148-519,148,519
148-526,148,526
148-53014,148,53014
148-53015,148,53015
148-53021,148,53021
148-53025,148,53025
148-53028,148,53028
148-53032,148,53032
148-53036,148,53036
148-53041,148,53041
148-53044,148,53044
148-53054,148,53054
148-53065,148,53065
148-53071,148,53071
148-53102,148,53102
148-53104,148,53104
148-53108,148,53108
148-53109,148,53109
148-53110,148,53110
148-53114,148,53114
148-53115,148,53115
148-53116,148,53116
148-53179,148,53179
148-53282,148,53282
148-53286,148,53286
148-53297,148,53297
148-53298,148,53298
148-537,148,537
148-550,148,550
148-563,148,563
148-565,148,565
148-574,148,574
148-578,148,578
148-579,148,579
148-592,148,592
148-669,148,669
148-699,148,699
148-700,148,700
148-728,148,728
148-758,148,758
148-767,148,767
148-772,148,772
148-773,148,773
148-778,148,778
148-831,148,831
150-220,150,220
150-223,150,223
150-224,150,224
150-225,150,225
150-245,150,245
150-246,150,246
150-276,150,276
150-302,150,302
150-347,150,347
150-364,150,364
150-391,150,391
150-398,150,398
150-414,150,414
150-430,150,430
150-431,150,431
150-445,150,445
150-456,150,456
150-485,150,485
150-515,150,515
150-519,150,519
150-53015,150,53015
150-53021,150,53021
150-53025,150,53025
150-53027,150,53027
150-53041,150,53041
150-53054,150,53054
150-53065,150,53065
150-53104,150,53104
150-53297,150,53297
150-53298,150,53298
150-550,150,550
150-578,150,578
150-579,150,579
150-669,150,669
150-772,150,772
150-773,150,773
150-778,150,778
150-831,150,831
151-153,151,153
151-154,151,154
151-157,151,157
151-158,151,158
151-159,151,159
151-160,151,160
151-161,151,161
151-167,151,167
151-174,151,174
151-177,151,177
151-178,151,178
151-180,151,180
151-184,151,184
151-185,151,185
151-186,151,186
151-187,151,187
151-189,151,189
151-191,151,191
151-198,151,198
151-199,151,199
151-201,151,201
151-206,151,206
151-207,151,207
151-208,151,208
151-220,151,220
151-222,151,222
151-223,151,223
151-224,151,224
151-225,151,225
151-226,151,226
151-227,151,227
151-228,151,228
151-237,151,237
151-238,151,238
151-243,151,243
151-249,151,249
151-257,151,257
151-263,151,263
151-268,151,268
151-270,151,270
151-272,151,272
151-276,151,276
151-290,151,290
151-291,151,291
151-293,151,293
151-294,151,294
151-296,151,296
151-322,151,322
151-328,151,328
151-329,151,329
151-330,151,330
151-336,151,336
151-338,151,338
151-339,151,339
151-341,151,341
151-349,151,349
151-363,151,363
151-373,151,373
151-374,151,374
151-407,151,407
151-411,151,411
151-412,151,412
151-415,151,415
151-417,151,417
151-431,151,431
151-440,151,440
151-445,151,445
151-450,151,450
151-452,151,452
151-456,151,456
151-470,151,470
151-471,151,471
151-476,151,476
151-477,151,477
151-478,151,478
151-489,151,489
151-490,151,490
151-495,151,495
151-496,151,496
151-501,151,501
151-514,151,514
151-515,151,515
151-516,151,516
151-517,151,517
151-518,151,518
151-519,151,519
151-520,151,520
151-526,151,526
151-53032,151,53032
151-53044,151,53044
151-53049,151,53049
151-53053,151,53053
151-53078,151,53078
151-53079,151,53079
151-53104,151,53104
151-53106,151,53106
151-53107,151,53107
151-53108,151,53108
151-53143,151,53143
151-53146,151,53146
151-53150,151,53150
151-53203,151,53203
151-53271,151,53271
151-53276,151,53276
151-53280,151,53280
151-53282,151,53282
151-53284,151,53284
151-537,151,537
151-550,151,550
151-551,151,551
151-552,151,552
151-553,151,553
151-554,151,554
151-555,151,555
151-563,151,563
151-564,151,564
151-565,151,565
151-566,151,566
151-567,151,567
151-570,151,570
151-587,151,587
151-613,151,613
151-619,151,619
151-628,151,628
151-633,151,633
151-660,151,660
151-663,151,663
151-669,151,669
151-676,151,676
151-684,151,684
151-685,151,685
151-686,151,686
151-699,151,699
151-700,151,700
151-728,151,728
151-758,151,758
151-763,151,763
151-767,151,767
151-774,151,774
151-778,151,778
153-154,153,154
153-157,153,157
153-180,153,180
153-199,153,199
153-201,153,201
153-206,153,206
153-220,153,220
153-223,153,223
153-224,153,224
153-225,153,225
153-228,153,228
153-249,153,249
153-276,153,276
153-364,153,364
153-407,153,407
153-411,153,411
153-417,153,417
153-431,153,431
153-456,153,456
153-515,153,515
153-516,153,516
153-517,153,517
153-518,153,518
153-519,153,519
153-520,153,520
153-526,153,526
153-53032,153,53032
153-53044,153,53044
153-53104,153,53104
153-537,153,537
153-550,153,550
153-669,153,669
153-700,153,700
153-728,153,728
153-772,153,772
153-773,153,773
153-778,153,778
154-157,154,157
154-158,154,158
154-159,154,159
154-160,154,160
154-161,154,161
154-167,154,167
154-174,154,174
154-177,154,177
154-178,154,178
154-180,154,180
154-184,154,184
154-185,154,185
154-186,154,186
154-187,154,187
154-191,154,191
154-199,154,199
154-201,154,201
154-206,154,206
154-207,154,207
154-208,154,208
154-220,154,220
154-222,154,222
154-223,154,223
154-224,154,224
154-225,154,225
154-227,154,227
154-237,154,237
154-249,154,249
154-258,154,258
154-259,154,259
154-263,154,263
154-270,154,270
154-276,154,276
154-290,154,290
154-291,154,291
154-293,154,293
154-294,154,294
154-297,154,297
154-336,154,336
154-364,154,364
154-373,154,373
154-374,154,374
154-376,154,376
154-391,154,391
154-407,154,407
154-411,154,411
154-417,154,417
154-431,154,431
154-440,154,440
154-450,154,450
154-452,154,452
154-456,154,456
154-470,154,470
154-471,154,471
154-478,154,478
154-490,154,490
154-496,154,496
154-501,154,501
154-515,154,515
154-516,154,516
154-517,154,517
154-518,154,518
154-519,154,519
154-520,154,520
154-526,154,526
154-53032,154,53032
154-53044,154,53044
154-53055,154,53055
154-53078,154,53078
154-53079,154,53079
154-53104,154,53104
154-53107,154,53107
154-53108,154,53108
154-53143,154,53143
154-53146,154,53146
154-53150,154,53150
154-53163,154,53163
154-53172,154,53172
154-53272,154,53272
154-53277,154,53277
154-53282,154,53282
154-53284,154,53284
154-537,154,537
154-550,154,550
154-551,154,551
154-553,154,553
154-555,154,555
154-563,154,563
154-564,154,564
154-565,154,565
154-566,154,566
154-567,154,567
154-570,154,570
154-588,154,588
154-646,154,646
154-669,154,669
154-700,154,700
154-728,154,728
154-758,154,758
154-767,154,767
154-772,154,772
154-773,154,773
154-774,154,774
154-778,154,778
157-158,157,158
157-159,157,159
157-160,157,160
157-161,157,161
157-167,157,167
157-174,157,174
157-177,157,177
157-178,157,178
157-180,157,180
157-184,157,184
157-185,157,185
157-186,157,186
157-187,157,187
157-189,157,189
157-191,157,191
157-199,157,199
157-201,157,201
157-206,157,206
157-207,157,207
157-208,157,208
157-220,157,220
157-222,157,222
157-223,157,223
157-224,157,224
157-225,157,225
157-226,157,226
157-228,157,228
157-237,157,237
157-249,157,249
157-255,157,255
157-257,157,257
157-258,157,258
157-259,157,259
157-263,157,263
157-268,157,268
157-270,157,270
157-275,157,275
157-276,157,276
157-290,157,290
157-291,157,291
157-293,157,293
157-294,157,294
157-296,157,296
157-297,157,297
157-322,157,322
157-330,157,330
157-336,157,336
157-339,157,339
157-341,157,341
157-344,157,344
157-347,157,347
157-364,157,364
157-373,157,373
157-374,157,374
157-376,157,376
157-402,157,402
157-407,157,407
157-411,157,411
157-412,157,412
157-413,157,413
157-414,157,414
157-415,157,415
157-417,157,417
157-431,157,431
157-432,157,432
157-437,157,437
157-450,157,450
157-452,157,452
157-456,157,456
157-457,157,457
157-470,157,470
157-471,157,471
157-477,157,477
157-478,157,478
157-479,157,479
157-485,157,485
157-490,157,490
157-495,157,495
157-496,157,496
157-501,157,501
157-514,157,514
157-515,157,515
157-516,157,516
157-517,157,517
157-519,157,519
157-520,157,520
157-526,157,526
157-53015,157,53015
157-53027,157,53027
157-53028,157,53028
157-53032,157,53032
157-53036,157,53036
157-53039,157,53039
157-53041,157,53041
157-53044,157,53044
157-53049,157,53049
157-53053,157,53053
157-53054,157,53054
157-53055,157,53055
157-53068,157,53068
157-53078,157,53078
157-53079,157,53079
157-53104,157,53104
157-53106,157,53106
157-53107,157,53107
157-53108,157,53108
157-53109,157,53109
157-53110,157,53110
157-53111,157,53111
157-53114,157,53114
157-53119,157,53119
157-53143,157,53143
157-53146,157,53146
157-53150,157,53150
157-53179,157,53179
157-53200,157,53200
157-53203,157,53203
157-53219,157,53219
157-53271,157,53271
157-53272,157,53272
157-53276,157,53276
157-53277,157,53277
157-53280,157,53280
157-53281,157,53281
157-53282,157,53282
157-53284,157,53284
157-53286,157,53286
157-550,157,550
157-551,157,551
157-552,157,552
157-553,157,553
157-554,157,554
157-555,157,555
157-556,157,556
157-558,157,558
157-563,157,563
157-564,157,564
157-565,157,565
157-566,157,566
157-567,157,567
157-570,157,570
157-587,157,587
157-628,157,628
157-629,157,629
157-646,157,646
157-663,157,663
157-669,157,669
157-676,157,676
157-682,157,682
157-694,157,694
157-700,157,700
157-702,157,702
157-703,157,703
157-704,157,704
157-705,157,705
157-706,157,706
157-728,157,728
157-733,157,733
157-735,157,735
157-736,157,736
157-737,157,737
157-741,157,741
157-742,157,742
157-743,157,743
157-744,157,744
157-758,157,758
157-767,157,767
157-772,157,772
157-773,157,773
157-774,157,774
157-778,157,778
158-159,158,159
158-160,158,160
158-161,158,161
158-167,158,167
158-174,158,174
158-178,158,178
158-180,158,180
158-199,158,199
158-201,158,201
158-206,158,206
158-207,158,207
158-208,158,208
158-220,158,220
158-223,158,223
158-224,158,224
158-225,158,225
158-249,158,249
158-276,158,276
158-407,158,407
158-411,158,411
158-417,158,417
158-425,158,425
158-431,158,431
158-450,158,450
158-456,158,456
158-478,158,478
158-490,158,490
158-515,158,515
158-516,158,516
158-517,158,517
158-518,158,518
158-519,158,519
158-520,158,520
158-526,158,526
158-53032,158,53032
158-53044,158,53044
158-53078,158,53078
158-53079,158,53079
158-53104,158,53104
158-53143,158,53143
158-53146,158,53146
158-53150,158,53150
158-537,158,537
158-550,158,550
158-555,158,555
158-570,158,570
158-669,158,669
158-700,158,700
158-728,158,728
158-774,158,774
158-778,158,778
159-160,159,160
159-161,159,161
159-167,159,167
159-180,159,180
159-186,159,186
159-199,159,199
159-201,159,201
159-206,159,206
159-207,159,207
159-208,159,208
159-220,159,220
159-223,159,223
159-224,159,224
159-225,159,225
159-249,159,249
159-263,159,263
159-270,159,270
159-276,159,276
159-290,159,290
159-291,159,291
159-294,159,294
159-330,159,330
159-407,159,407
159-411,159,411
159-417,159,417
159-431,159,431
159-450,159,450
159-456,159,456
159-470,159,470
159-471,159,471
159-479,159,479
159-501,159,501
159-515,159,515
159-516,159,516
159-517,159,517
159-518,159,518
159-519,159,519
159-520,159,520
159-526,159,526
159-53032,159,53032
159-53044,159,53044
159-53104,159,53104
159-53143,159,53143
159-53146,159,53146
159-53150,159,53150
159-537,159,537
159-550,159,550
159-551,159,551
159-553,159,553
159-554,159,554
159-555,159,555
159-564,159,564
159-566,159,566
159-567,159,567
159-570,159,570
159-587,159,587
159-669,159,669
159-700,159,700
159-728,159,728
159-778,159,778
160-161,160,161
160-167,160,167
160-180,160,180
160-199,160,199
160-201,160,201
160-206,160,206
160-207,160,207
160-208,160,208
160-220,160,220
160-223,160,223
160-224,160,224
160-225,160,225
160-249,160,249
160-276,160,276
160-378,160,378
160-407,160,407
160-411,160,411
160-417,160,417
160-431,160,431
160-450,160,450
160-452,160,452
160-456,160,456
160-515,160,515
160-516,160,516
160-517,160,517
160-518,160,518
160-519,160,519
160-520,160,520
160-526,160,526
160-53032,160,53032
160-53044,160,53044
160-53104,160,53104
160-53143,160,53143
160-53146,160,53146
160-53150,160,53150
160-537,160,537
160-550,160,550
160-555,160,555
160-570,160,570
160-669,160,669
160-700,160,700
160-728,160,728
160-778,160,778
161-167,161,167
161-180,161,180
161-199,161,199
161-201,161,201
161-206,161,206
161-207,161,207
161-208,161,208
161-220,161,220
161-223,161,223
161-224,161,224
161-225,161,225
161-249,161,249
161-276,161,276
161-407,161,407
161-411,161,411
161-417,161,417
161-431,161,431
161-456,161,456
161-515,161,515
161-516,161,516
161-517,161,517
161-518,161,518
161-519,161,519
161-520,161,520
161-526,161,526
161-53032,161,53032
161-53044,161,53044
161-53104,161,53104
161-537,161,537
161-550,161,550
161-570,161,570
161-669,161,669
161-700,161,700
161-728,161,728
161-778,161,778
167-174,167,174
167-177,167,177
167-178,167,178
167-180,167,180
167-184,167,184
167-185,167,185
167-186,167,186
167-187,167,187
167-191,167,191
167-199,167,199
167-201,167,201
167-206,167,206
167-207,167,207
167-208,167,208
167-220,167,220
167-222,167,222
167-223,167,223
167-224,167,224
167-225,167,225
167-226,167,226
167-228,167,228
167-237,167,237
167-242,167,242
167-249,167,249
167-255,167,255
167-257,167,257
167-259,167,259
167-263,167,263
167-268,167,268
167-270,167,270
167-275,167,275
167-276,167,276
167-290,167,290
167-291,167,291
167-293,167,293
167-294,167,294
167-296,167,296
167-330,167,330
167-336,167,336
167-339,167,339
167-341,167,341
167-352,167,352
167-407,167,407
167-411,167,411
167-414,167,414
167-417,167,417
167-425,167,425
167-431,167,431
167-437,167,437
167-445,167,445
167-456,167,456
167-470,167,470
167-471,167,471
167-485,167,485
167-496,167,496
167-501,167,501
167-514,167,514
167-515,167,515
167-516,167,516
167-517,167,517
167-518,167,518
167-519,167,519
167-520,167,520
167-526,167,526
167-53015,167,53015
167-53027,167,53027
167-53028,167,53028
167-53032,167,53032
167-53036,167,53036
167-53039,167,53039
167-53041,167,53041
167-53044,167,53044
167-53049,167,53049
167-53053,167,53053
167-53054,167,53054
167-53055,167,53055
167-53078,167,53078
167-53079,167,53079
167-53102,167,53102
167-53104,167,53104
167-53106,167,53106
167-53107,167,53107
167-53108,167,53108
167-53109,167,53109
167-53110,167,53110
167-53114,167,53114
167-53115,167,53115
167-53116,167,53116
167-53176,167,53176
167-53179,167,53179
167-53271,167,53271
167-53276,167,53276
167-53280,167,53280
167-53282,167,53282
167-53284,167,53284
167-53286,167,53286
